id	label
Q5250649	Deepsky
Q10686	Belfast
Q563731	Anna and the King of Siam
Q756137	Atlanta
Q3537233	1999
Q1963189	Nadeem Aslam
Q5338031	Edie Parker
Q1964153	Namastey London
Q1291464	Reiner Süß
Q977996	Kansas City
Q366671	Jan Hammer
Q515378	Panzer Dragoon
Q459871	Patricia Morison
Q328466	Toñito
Q2616683	Radojko Avramović
Q7154580	Paul de Longpré
Q841781	Gaslight
Q19999874	The Exhibition
Q7256217	Psychefunkapus
Q968313	Chicken Shack
Q3809579	John Roche
Q1780699	Owens Lake
Q83653	Jahangir
Q1442523	Franco Angrisano
Q15030944	Mirai Ninja
Q7645618	Surekha Vani
Q3623550	Arnaud Mendy
Q3614630	In the Cool of the Day
Q11606362	Kizuna
Q5486580	Frank Fennelly
Q852645	Longview
Q7372840	Roy Gibson
Q2297774	Francesco Domenico Chiarello
Q729074	Dead Space
Q7340959	Robbie Mustoe
Q124147	Scorpions
Q7248179	Professor Potter
Q5481919	Francis Menotti
Q154542	4609 Pizarro
Q437752	Loudon Wainwright III
Q17147161	Pink and Say
Q16193774	Tony O'Dell
Q2485545	Martin Luther King Bridge
Q1212125	Zsuzsa Mányai
Q2161266	Rodolphe d'Erlanger
Q61442	Fridolin von Senger und Etterlin
Q2850467	Anna Bergman
Q1997051	A Fistful of Fingers
Q6397784	Kevin Witt
Q1045301	3843 OISCA
Q558786	(6303) 1989 EL2
Q681425	Ronsdorf
Q42973	architect
Q6917209	Moth Smoke
Q7458665	Sexual Harassment
Q5311876	Dudley Foster
Q7356861	Rodney Blake
Q4132768	Poghos Galstyan
Q7935021	Virtual Pool 3
Q4811501	Astro Fantasia
Q17020475	Let It Flow
Q2347009	Steve Harvey
Q910480	12649 Ascanios
Q2265719	I.R.S. Records
Q1324541	Delta Force: Black Hawk Down
Q5181344	Craig Pruess
Q5976056	Mark Redman
Q1356487	Leon Fleisher
Q3461799	Country Knolls
Q667128	King Hu
Q16226557	Indio
Q5497930	Frederick H. Prince
Q7308765	Reginald Jacques
Q338436	Lawrence Sperry
Q1867444	Teruyoshi Ito
Q6130653	James C. Bennett
Q16252939	Pelli Pustakam
Q7111209	Our Time in Eden
Q2257593	Simone Dallamano
Q90408	Hartmann Lauterbacher
Q12967792	Mario O'Hara
Q373606	Neil Goldschmidt
Q3803400	Israel Sesay
Q334648	Roxy Music
Q1699509	John C. Stennis
Q910761	Mac Davis
Q2737528	Sympathy for the Record Industry
Q6702842	Lullaby
Q1127610	Deathstalker II
Q1196752	traditional pop music
Q7738172	The Green Hornet Strikes Again!
Q2389791	Lambchops
Q4866730	Bases Loaded '96: Double Header
Q13426840	Kamal Khan
Q7922084	Vernon Carey
Q5665626	Harrison Greene
Q13512243	Penny Dreadful
Q2385009	A Man Escaped
Q1233677	Martin Greif
Q3523192	The Vanishing Virginian
Q263797	Dirk Anders
Q11383520	Shinobu Satō
Q1108553	Colin Munro MacLeod
Q16956255	The Yes Men
Q456050	Hazel Henderson
Q6515164	Lee Stine
Q6878840	Mission to Caracas
Q1209671	Dick Garmaker
Q158536	Petr Eben
Q2872103	The inn
Q32463	Tsunami: The Aftermath
Q5454277	Firstborn
Q899718	No Sleep 'til Hammersmith
Q6969167	Nathan Kahane
Q15854664	William Hedgcock
Q5093653	Chester Marcol
Q1873395	Lucien Hubbard
Q11813262	Pasja
Q4906530	Big Thinkers
Q9305	Canis Minor
Q4729195	All Nudity Shall Be Punished
Q89360	Dieter Oesterlen
Q16009356	Robert Paterson
Q6944928	My American Cousin
Q677553	Lee Nguyen
Q4034954	Mother, May I Sleep with Danger?
Q3398931	Euros Bowen
Q1757	Helsinki
Q11605	Adele Goldberg
Q1351463	The Gospel According to Jesus Christ
Q213981	Eduard Lasker
Q10345662	Justin Holiday
Q7432	species
Q654075	The Last Legion
Q1031127	András Gárdos
Q974982	Stuart Heisler
Q2615948	Planet Prince
Q4038649	Fast Food
Q1179645	Paul Phoenix
Q496381	Waterloo
Q55433	Michelangelo Antonioni
Q18835	Grey Plover
Q2964885	Chris Wallace
Q6983583	Nação Zumbi
Q4931615	Bob & Earl
Q367848	Tibor Fischer
Q176	Quebec
Q11977	Tychy
Q844507	25376 Christikeen
Q2610375	Candiria
Q913833	Peter Lawrence
Q1934500	The Missing Piece
Q1183457	10770 Belo Horizonte
Q309545	Judgment at Nuremberg
Q7768677	The Thief
Q4348934	Q4348934
Q15955154	Gavyn Bailey
Q19201	Mike Shinoda
Q538542	Lonette McKee
Q373342	popular music
Q3048622	Edward M. Kennedy Jr.
Q975236	Moran
Q7793930	Thomas Sheppard
Q8058511	Young and Dangerous: The Prequel
Q43227	James Hilton
Q9778	electronic music
Q2832129	Alchemy: An Index of Possibilities
Q4101644	Six P.M.
Q58667	Otto Braun
Q5334580	Ed Bouchee
Q4921907	Black Star at the Point of Darkness
Q87145	Carl Esmond
Q2454559	Andrew Stockdale
Q5037099	Captured in Time and Space
Q5693575	Heath Wingate
Q7938163	Vlad Rusu
Q5256184	Demon's Winter
Q711857	Oleksandr Radchenko
Q774229	It's Alive
Q93663	Karol: A Man Who Became Pope
Q541554	Mark Damon
Q3382511	Hooked
Q5379779	Enrique Ona
Q5514138	GP-1: Part II
Q91985	Karl Dall
Q9306431	Reno Kiilerich
Q6278415	Jorge Orrico
Q4770429	Anourag
Q7998272	Wicked As They Come
Q1567345	The Out-of-Towners
Q545140	Peter II, Duke of Brittany
Q11854380	Blaster Master: Blasting Again
Q205516	Rio Negro Bridge
Q3121114	Satish Kaushik
Q440185	Paula Gosling
Q2026834	Dance Dance Revolution SuperNova 2
Q3817140	Kronos
Q7605795	Steele Hall
Q4716070	Alemayo Kebede
Q3661792	Casino: Love and Honor in Las Vegas
Q2652350	Chaguaramas
Q1684727	Jean-Christophe Mitterrand
Q1351888	Hussain al-Shahristani
Q1143887	Somnath
Q178515	Out of Control
Q7564740	Sound and Fury
Q3430679	Alex Newport
Q7970581	Warren White
Q6281408	Joseph Beattie
Q583429	White-fronted Amazon
Q7934910	Virtua Cop: Elite Edition
Q7185578	Phill Wilson
Q1700771	John LaFarge, Jr.
Q774306	surgeon
Q596358	Shaft in Africa
Q6499369	Laura Rockefeller Chasin
Q89523	Anton Josef Gruscha
Q1640319	experimental music
Q1425534	The Atomic Cafe
Q1126929	White Noise
Q211763	William Holman Hunt
Q4964280	Brian Karscig
Q1316881	Onna to Otoko no Lullaby Game
Q574306	Béla Szőkefalvi-Nagy
Q1340851	Kaze wa Fuiteiru
Q40909	Virginia Woolf
Q2159188	Robert Weygand
Q371892	Relient K
Q498456	Song Ok-sook
Q494806	Benton County
Q319170	Rome Adventure
Q53018	Marco Ferreri
Q7409587	Samiyam
Q16107461	Ozzie Osborn
Q1093946	Jerry Nadeau
Q718248	Issiar Dia
Q621294	Alessandro Cortini
Q120180	Alexander III of Russia
Q3284011	Thirteen Hours by Air
Q1151372	Sophie of France
Q9305047	Red
Q1876806	Luiz Henrique de Souza Santos
Q4658791	A Person of Interest
Q975968	Léon Kauffman
Q451483	Vivi Bach
Q6952493	NASCAR Racing 4
Q2845576	Anatole Dauman
Q274079	quiz
Q4909435	Bill Hinchman
Q721376	Naked Cowboy
Q17124728	Mein Kampf
Q6152402	Jane Hylton
Q662931	Camille Mauclair
Q8015519	William McWilliams
Q16951911	Mickey Finn's T-Rex
Q1139473	Personal File
Q3714037	Dontay Moch
Q379551	Milk and Honey
Q3048731	Edward Scissorhands - Original Motion Picture Soundtrack
Q7033877	Nightmare
Q18219	A. J. Buckley
Q1248594	Resident Evil
Q1173436	Davey Moore
Q12524541	Will Shadley
Q3212482	The Road to Dune
Q2297559	Ebbw Vale
Q7822707	Tony Kenworthy
Q2923777	Brandon Moss
Q7830557	Toya
Q7959046	Wade Flemons
Q969330	Stigma
Q2606896	Land Without Bread
Q1170787	Soldier Blue
Q5359004	Elena Fernández
Q5896848	Honor Thyself
Q3541438	Tsahal
Q4896571	Best Always
Q367910	Mariano Gago
Q7595228	St Peter's Church, Chester
Q6529573	Les Hatton
Q6864843	Pre-Bird
Q3060850	Euros Childs
Q967297	Danylo Sapunov
Q4744469	American Mullet
Q16847025	If I Could Only Fly
Q1724922	Larry Ridley
Q7851816	Tukaram
Q4719899	Alexander R. Nininger
Q5346290	Edwin C. Parsons
Q2411781	Mick Cain
Q4309170	Gor Mkhitarian
Q5967754	La pasión de Gabriel (The Passion of Gabriel) (Gabriel's Passion)
Q19295199	Nilüfer Güngörmüş
Q3819839	L'ultimo amante
Q817266	Easy A
Q4678562	Adalita Srsen
Q4703682	Al Clauss
Q7748767	The Lost Tribes
Q1753847	Something Wicked This Way Comes
Q3929808	Ralph Sanford
Q16183554	Q16183554
Q2636097	Serious Sam 3: BFE
Q5272648	Dick Barton Strikes Back
Q446347	John William Finn
Q7228912	Poovizhi Vasalile
Q1191	Maharashtra
Q12054356	Silas Casey
Q3101663	George Jackson
Q1145370	Resident Evil: The Mercenaries 3D
Q6792072	Matza restaurant suicide bombing
Q4978244	Bruce Ruxton
Q6147108	Jamie Lee Thurston
Q11102	Geseke
Q229513	Sarah Vaughan
Q4707240	Alan Marks
Q7964277	Walter Beasley
Q2901773	Bidhan Chandra Roy
Q2469021	Bill Whelan
Q2120324	AmnesiA
Q76707	Wilhelm Eduard Weber
Q49607	The Elder Scrolls IV: Oblivion
Q552734	Hard to Be a God
Q3807747	Jean Bell
Q378858	Gil Scott-Heron
Q10667128	Sho'nuff Records
Q710577	10133 Gerdahorneck
Q1443630	Frank Lamm
Q1756214	The Aquabats
Q2710419	Cartola
Q940763	Mamadou Diallo
Q237514	Laura Ingalls Wilder
Q4963319	Brian Caswell
Q7411792	Samuel Itondo
Q5235029	David Hitchcock
Q7355615	Rockula
Q1700594	John John Yeosock
Q65070	Sandra Klösel
Q2081380	William & Catherine: A Royal Romance
Q1253562	Dozer
Q11828192	Q11828192
Q4543334	(39775) 1997 GB30
Q5371398	Emil Ousager
Q3246576	Tarzan's Fight for Life
Q520407	André Lacroix
Q5106872	Chris Heyde
Q6312400	June R
Q785011	Gemini Ganesan
Q1185577	Timber Hills
Q1422110	Throw Momma from the Train
Q7561571	Songs of Scotland
Q625605	The Marines Who Never Returned
Q4755318	Andrea West
Q441722	Jamie Babbit
Q1573923	Hammett
Q797467	Ted Bulley
Q1044563	SNK
Q3333078	Memoirs of a Survivor
Q556078	Clarence Hobart
Q7834	Maggie Simpson
Q10381561	William Mocquet
Q5372229	Emily Janss
Q3267065	Luke French
Q241134	Pavel Argeyev
Q6346	Indianapolis
Q1041909	Carlo Boszhard
Q1648946	Benedetto Gennari II
Q3983379	Ten Minutes Older: The Trumpet
Q490867	Artista Academy
Q1689567	Roberto Meddi
Q7492845	Shehnai
Q5264817	Desmond Williams
Q40874	Doris Lessing
Q4039001	Strangers with Candy
Q871605	Torsten de Winkel
Q3724022	Yellow Emanuelle
Q595301	Jeremy Kinsman
Q9306	Eberswalde
Q4756951	Andrew Filipowski
Q16989945	Samuli Putro
Q1933266	Shut 'Em Down
Q7775275	The Witch Affair
Q85672	Hans Kann
Q10318324	Lilia Schwarcz
Q6660320	Liz Vandall
Q630184	98 Mute
Q7609954	Stephen McGowan
Q6834930	Michael Totten
Q300567	A State of Mind
Q4581421	Kitty Kiernan
Q812052	Baxter
Q5245060	Deactivators
Q275601	Jamaica Kincaid
Q5454231	First on the Moon
Q5072215	Channa Perera
Q5489614	Tone Poems of Color
Q7744494	The King & the Commissioner
Q5203743	D. N. Jackson
Q2417149	Mark Gordon
Q1186627	Pusztaederics
Q85621	Andreas Hykade
Q5531494	Gene Taylor
Q7364792	Ronald M. Davis
Q1140607	We Are Family
Q4231259	Aleksey Konsovsky
Q500612	Judwaa
Q102515	Hans Lachmann-Mosse
Q615860	Beck – Skarpt läge
Q1333942	Florin Prunea
Q5875035	Hobgoblins 2
Q3236186	Nero's Weekend
Q815806	Bellaria: As Long as We Live!
Q2683525	Fiocco
Q7722031	The Chamber Wind Music of Jack Cooper
Q1770690	Madri
Q2639760	Rollcage
Q7103976	Orpheus
Q456847	Shan State
Q501292	Luzerne County
Q94692	Sebastian Brunner
Q503938	Andrew Buchan
Q942844	Richard Rush
Q646980	Aldershot
Q242344	Beatrice of England
Q7785727	This Gun for Hire
Q6544808	Life Goes On
Q4910841	Bill Sheahan
Q16557	Dallas
Q155296	Heinkel
Q365407	Adolph J. Sabath
Q274664	Frid Ingulstad
Q3169493	Jean-Pierre Leclerc
Q1346651	Stuart Gordon
Q2044	Florence
Q2370768	The Meeting Place Cannot Be Changed
Q3490011	Lenka Dusilová
Q1888532	Man with a Gun
Q6103815	J-Zone
Q888271	Bob Stewart
Q2603157	Francis Lopez
Q5241345	David Yancey
Q4111069	Richard Viktorov
Q1853472	Woman on Top
Q12785472	Barbara Levstik
Q4921212	Black Magic
Q906096	Discipline
Q3545474	Michiyo Ōkusu
Q229108	Anna Popplewell
Q375775	The Medallion
Q4661277	Aaina
Q6212948	Joe Werrick
Q2341864	Stage One
Q1293868	Edward Copson
Q696855	Merry Christmas, Mr. Lawrence
Q193573	Moulin Rouge!
Q11309444	James Mitchell
Q4439915	Dependent Records
Q859	Plato
Q991620	Bruce Feirstein
Q663645	Street Fighter: The Legend of Chun-Li
Q5362181	Eliza Pineda
Q1401630	Max Dombrowka
Q765579	Jump In!
Q149941	Alaa Abd El-Fatah
Q2060778	Puerto Rico men's national volleyball team
Q4355174	Ikuko Kawai
Q16154524	Ponnamma Babu
Q1533374	Go
Q7914013	Vance Bedford
Q154222	Craig David
Q14951046	Wayne Capers
Q7602433	Starsiege
Q6178164	Jennifer Byrne
Q1556803	Gustavo Rojo
Q608370	I Married a Witch
Q8010989	William Harvey Carney
Q1080008	8994 Kashkashian
Q7315749	Resonator
Q835891	funk rock
Q170435	trance
Q16106659	Nick Hewer
Q2889344	No te engañes corazón
Q3599081	41 Aurigae B
Q327668	Jacek Bogucki
Q144983	Banská Bystrica
Q5108134	Chris Spielman
Q6951614	N. C. Vasanthakokilam
Q952550	Tod Slaughter
Q1200059	Derek MacKenzie
Q2840	influenza
Q6239748	John Hood
Q2467964	Johann Carrasso
Q212041	Sweeney Todd: The Demon Barber of Fleet Street
Q5273389	Dick Smith
Q1538	Pune
Q1106312	Nobel Son
Q1908683	McDonaldsville Township
Q157443	comedy film
Q378754	The Church
Q2661448	Sholom Dovber Schneersohn
Q352540	Michael Pitt
Q781053	Seven Swords
Q6838183	Mick Galloway
Q7859651	Ty Warner
Q6742663	Malcolm Stuart Boylan
Q887710	The Pirates of Dark Water
Q4041835	Jerry's Diary
Q4952677	Boys Night Out
Q7428297	Saving Shiloh
Q1002251	Bug
Q1117794	Carnival of Sins Live
Q190679	Captain America
Q208414	lymphoma
Q313185	Fritz Leiber
Q173687	Bill Homeier
Q26879	Melvil Dewey
Q7368904	Rosie Méndez
Q221479	Gilberto Gil
Q985260	Chowchilla
Q7029010	Nicola Duffett
Q509799	The Boondock Saints
Q7769602	The Top of His Head
Q4810625	Henry Ainley
Q563057	Charlie Rich
Q40898	Nancy
Q511851	Lola Créton
Q7988400	Western Underground
Q15997466	James Stephens Brown
Q819516	Eugen Dücker
Q365863	George Washington Donaghey
Q1962032	Bloodfist
Q4674576	Acorna's World
Q1355235	Erland Erlandsen
Q6398592	Keziah Dane
Q16846099	I Remember Better When I Paint
Q5387225	Eric Owens
Q2070682	Nariman bey Narimanbeyov
Q7744237	The Kid Who Couldn't Miss
Q3590504	CIS
Q3614780	An Acapella Christmas
Q6411905	King Neptune's Adventure
Q5966922	I'm a Big Girl Now
Q3005610	Crusader
Q3037050	Dorin Dickerson
Q636982	Kurt Schumacher
Q131187	Taylor series
Q256907	Argonaut Games
Q751184	VII Photo Agency
Q6377734	Tracy Pratt
Q83630	My Life Without Me
Q3092003	Porphyrio porphyrio melanotus
Q214642	Paul Auster
Q1058390	Tony Currenti
Q7304693	Red Owens
Q7273737	R. Jay Soward
Q3542368	Turok: Battle of the Bionosaurs
Q2578909	Sheksna Reservoir
Q752787	STS-126
Q9388087	Zbigniew Kuźmiński
Q138578	Hoboken
Q12333295	Q12333295
Q3286657	Manu Ahotaeiloa
Q7773603	The Warrior and the Sorceress
Q132438	black metal
Q159610	Vlorë
Q1810439	Local H
Q2719307	Silent Hunter 4: Wolves of the Pacific
Q12133428	Q12133428
Q371078	Elisabeth Pinajeff
Q3205542	The Strange Vice of Mrs. Wardh
Q2632229	Trine 2
Q7176487	Peter Quilter
Q200676	Peter Woodthorpe
Q1096851	Tau1 Arietis
Q2460711	Bart Braverman
Q8371	cello
Q359873	Andy Milder
Q1923840	Ranikhet
Q5554605	Getting Gilliam
Q441352	Fabio Firmani
Q16010537	Clayton W. Williams, Sr.
Q4739596	Amanda Conner
Q6264699	John Witty
Q7767706	The Swirling Eddies
Q2107047	Battling with Buffalo Bill
Q254554	picture book
Q339267	Allan Joseph Champneys Cunningham
Q709351	Arthur Fickenscher
Q7721831	The Celestial Omnibus
Q2399800	Jordan Lotiès
Q2367867	Big Bad Wolf
Q1044291	Carolco Pictures
Q7811817	Toby Jepson
Q2610167	Oday Taleb
Q1087	rhodium
Q1945993	Before I Forget
Q4501358	Ilya Khrzhanovsky
Q347643	Tin Ujević
Q370110	Keith Mitchell
Q295080	Aaron Spelling
Q710057	Josiah Bartlett
Q8215518	Siddiq Barmak
Q7880430	Ultra Baseball Jitsumeiban
Q4873211	Battles of the Clans
Q1532854	The Stranglers
Q983494	Kurniawan Dwi Yulianto
Q7718591	The Blind Goddess
Q629894	Sankosh River
Q206159	psychedelic rock
Q1161435	Made in Hungaria
Q762187	9718 Gerbefremov
Q24862	short film
Q3959074	Shaman King: Funbari Spirits
Q4922800	Blackenstein
Q985419	7343 Ockeghem
Q4981850	Nina Söderquist
Q4980407	Bryan Sutton
Q170317	Ferran Adrià
Q78283	Friedrich August Ukert
Q6427156	Kole Black
Q1226083	Matvei Petrovich Bronstein
Q10336498	Nevada
Q5542144	George Marks
Q247379	Eleven Minutes
Q206112	Willie Nelson
Q2735425	Samuel Galindo
Q6004881	Sezer İnanoğlu
Q5269088	Dhara
Q5046722	Carrott's Lib
Q3819612	Troy: Shield of Thunder
Q749283	San Juan
Q4379891	The Stroll
Q7327171	Richard L. Cevoli
Q184746	Jane Goodall
Q297750	Arvydas Sabonis
Q484857	Firestorm
Q12501349	Onci
Q2994679	Saitō Yoshitatsu
Q16059141	Leo Clarke
Q2645829	Charlie Spivak
Q158886	Nuclear Blast
Q920963	Graeme Revell
Q1073147	Mezarkabul
Q1477982	Scrapbook
Q461055	Kelly Nichols
Q737635	Childe Hassam
Q3434110	Roadsters
Q1497	Mississippi River
Q6152129	Jane Delano
Q441126	Viktoriya Yermolyeva
Q2779077	Steve Hunter
Q15129302	The Contractor
Q11770700	Martin Pakula
Q25907287	The Phantom Father
Q85442	Ludwig Donath
Q1064183	Charles Dwight Sigsbee
Q2837617	All the Real Girls
Q6835625	Michaela Strachan
Q463929	Marius Ebbers
Q31805	Invercargill
Q541573	Joe Elliott
Q5190307	Cruz Bustamante
Q32500	Charles V
Q3334417	NHL 2003
Q6704750	Living in Style
Q37610	David Ben-Gurion
Q314518	Pausanias
Q6555732	Lionel Murton
Q3743853	Fervent Records
Q7601980	Stark Young
Q6769067	Mark O'Connor
Q6829651	Michael D. Moore
Q1217808	Switch
Q5248704	Decadence
Q4185448	72 Tenants of Prosperity
Q345167	Bill Hybels
Q4659926	A Switchback Railway
Q4871937	Battle of Old Baldy
Q268516	Madame de Brinvilliers
Q1405004	An Independent Life
Q2739729	The Gift
Q2481323	Antonio Gallardo
Q1500510	The Incredible String Band
Q5074888	Q5074888
Q186363	Gothic Revival
Q229139	Peggy Lee
Q5258951	Dennis Sherrill
Q4383533	A Kiss Before Dying
Q1504354	Three Lakes
Q1389016	James Williamson
Q275220	6726 Suthers
Q5451717	Fireballs
Q8073547	Zolani Mahola
Q441629	The Faery Tale Adventure
Q217831	Greenock
Q10325325	Marco Delgado
Q934911	Two Mules for Sister Sara
Q2458127	American Music Club
Q7823505	Tony Sucipto
Q5234822	David Hawthorne
Q4668698	Abra Moore
Q2593862	Ed Kuepper
Q190240	Cyprian
Q724728	James Sinclair
Q11473689	Shigeru Okada
Q4994217	Jerry Tuite
Q261389	Princess Isabella of Croÿ
Q628297	Bago
Q501407	Andre
Q1355	Bangalore
Q7614019	Steve Springer
Q28776	Basic
Q2531910	The 3rd Birthday
Q943669	3423 Slouka
Q5506201	Frostee Rucker
Q345455	Charles François de Cisternay du Fay
Q7773018	The Voice of Conscience
Q5285134	Dizzy Sutherland
Q6675663	Looney Tunes: Marvin Strikes Back!
Q5290444	Domini Blythe
Q5350214	Ek Musafir Ek Hasina
Q483718	Foo Fighters
Q95008	John Carpenter
Q1600132	Roch Voisine
Q63088	Horst Heldt
Q1390963	Marthinus van Schalkwyk
Q507428	Stephens Island Wren
Q5231666	David Brailer
Q4657824	A Little House Traveler
Q2904819	Sallai Meridor
Q76364	Hans Zimmer
Q56093	Blake Edwards
Q846224	fighting game
Q508975	Uladzimir Karatkievich
Q5662307	Harold Sandford Mugford
Q963351	Road House
Q1741	Vienna
Q2640702	Alejandro Luna
Q7351523	Roberta Marques
Q5345731	Edward Vincent
Q2665164	Rihoko Yoshida
Q183139	Trenčín Region
Q2828175	Northeast
Q3536357	Tracy Tormé
Q6446664	Kurt Caceres
Q6774340	Martha Berry
Q8021496	Willie Farley
Q1128899	Gish
Q6013234	Inaam Dus Hazaar
Q673902	Jeepers Creepers
Q7737769	The Great Gatsby
Q3439744	Justin Levens
Q327157	Gerold Schwarzenbach
Q76361	Wilhelm Keitel
Q7331382	Rick Fehr
Q3533331	Tour de Force
Q1865656	Little Johnny Jones
Q558628	6289 Lanusei
Q2790615	Sharon Case
Q3442237	Rosalind Pitt-Rivers
Q7693783	Ted Tappe
Q148711	2332 Kalm
Q273334	Alphonsus Maria de Liguori
Q4189005	Zachem snyatsya sny?
Q4714178	Alec Jason
Q6756654	Marcelo Veridiano
Q380515	Willis Reed
Q232441	Laurel Clark
Q1382876	Jonathan Caouette
Q3489284	Sun
Q684216	Lassie Come Home
Q1514925	Gerry Studds
Q966207	X-COM: Terror from the Deep
Q187851	recorder
Q66398	Eduard Schönfeld
Q119279	1028 Lydina
Q983672	Peter Watts
Q24711	FC Groningen
Q1635199	Serving Sara
Q7299516	Raze's Hell
Q727725	Tow Ubukata
Q7173571	Peter Davis
Q7887298	United
Q3950382	Saranac River
Q5355494	Sam Ewing
Q557605	Franz Alexander
Q189588	stomach cancer
Q6524237	Leo Singer
Q1002101	Buffalo Tom
Q108436	Bastrop County
Q230632	Fran Drescher
Q1130247	Coraopolis
Q6775308	Martin Dobelle
Q527156	Aleksey Kuropatkin
Q6967877	Nat Riddles
Q2348210	Emma Smith
Q214477	Julia Child
Q7803328	Tim Cluess
Q164775	Georg Baselitz
Q1373284	Eugenio Alabiso
Q1996567	Nora Krug
Q5246549	Dean Whiteway
Q16681847	Undercover Girl
Q610060	Mark Koevermans
Q6299272	Juan Carlos Gené
Q495982	The Salamander
Q170115	Srinagar
Q172	Toronto
Q4735405	Alphonso Carreker
Q2132108	Raster Blaster
Q729565	Atomic
Q3031698	Nobody's Fool
Q7732695	The Evidence of Things Not Seen
Q7831770	Tracy K. Smith
Q44858	Bernd Hölzenbein
Q8198020	Pikmin
Q4659687	A Song for Summer
Q2796607	Ikari Warriors
Q8007591	William Darling
Q3311828	Mickey's Gala Premier
Q648611	Dean Semler
Q4718681	Alexander D. Goode
Q4703654	Al Carmines
Q335368	Charles Gordon-Lennox, 5th Duke of Richmond
Q6657162	Live from Across the Pond
Q5536235	George Anderson
Q240658	Brenda Vaccaro
Q7151767	Paul Kester
Q1951109	Greatest Hits '93–'03
Q310281	Elton Brand
Q7399564	Abdul Latif Chowdhury Fultali
Q3160801	Jamal Sadat
Q2348677	Bowral
Q939325	Ella Enchanted
Q690	Delft
Q353358	Lee Dixon
Q1815919	Wim ter Burg
Q7922114	Vernon E. Megee
Q4741246	Amber Hall
Q494594	D-War
Q7086629	Olga Maturana
Q2667782	The Descent from the Cross
Q76244	Epica
Q7376865	Rude Bootleg
Q1169388	Why
Q450130	Evelin Samuel
Q233360	Second Battle of Corinth
Q1215958	Faster, Pussycat! Kill! Kill!
Q7776194	The Worms of Kukumlima
Q3341159	Nicoletta Elmi
Q4716300	Alessandro Bettega
Q1327843	The Origins of Totalitarianism
Q114213	Arab nationalism
Q2856386	Wish 143
Q180395	15 Minutes
Q199896	Karl Malone
Q69124	Gotthard Handrick
Q2639026	Albert Whitlock
Q3137484	Snowblind Studios
Q2749185	Mark Volders
Q1932865	Peter Fernandez
Q3370374	Dmitrijs Jurkevičs
Q766745	The Guyver
Q4933921	Bob Seeley
Q7654052	Swatow Operation
Q200002	La Roux
Q5303187	Downieville
Q3282514	Of Human Bondage
Q303207	Ricky Nelson
Q7406385	Salvador Breglia
Q3417209	Gautam Govinda
Q6075668	Isa Abdul-Quddus
Q920215	3566 Levitan
Q11746	Wuhan
Q5301097	Doughboys
Q4494816	Timothy Hines
Q2526744	Vincent Starrett
Q4762969	Angelo Sotira
Q5970958	The Faces of the Moon
Q1628898	Venere Imperiale
Q5756542	High School Musical 2: Work This Out!
Q1055069	Cold Fish
Q1858	Hanoi
Q16950177	Small Voices
Q1628488	22647 Lévi-Strauss
Q5393341	Ernest Jay
Q111517	Kauai County
Q369206	Franklin W. Dixon
Q1356905	Hirofumi Fukuzawa
Q485926	Keokuk County
Q23733	Seinfeld
Q3197024	King Osanga
Q456476	Suzanne Cloutier
Q483145	Luís Figo
Q12125637	Law and Order
Q5186176	Cristian Dancia
Q41741	Thrace
Q500972	Philips Stadion
Q6377537	Katie Reider
Q717737	Elijah Mudenda
Q7768998	The Three Godfathers
Q1646922	Automaton Transfusion
Q6883544	Mitti
Q4680348	Adams Farm
Q5706504	Hell Baby
Q5026728	Camilo Ayala
Q1955547	Ten New Songs
Q2275773	Medal of Honor: Heroes 2
Q40	Austria
Q8010673	William H. Wilbur
Q6104852	J. Breckenridge Ellis
Q960191	20 Golden Greats
Q2232344	Lindstrom
Q2732154	The Inner Circle
Q5547791	Pehr-Olof Sirén
Q7109818	Otto Schultz
Q11513337	athletics competitor
Q17038833	Wipeout
Q1380065	George Chambers
Q1068289	Chatsworth House
Q14935456	Kangaroo Point
Q6785027	"""Master Harold""...and the Boys"
Q7453238	Sereno Edwards Dwight
Q239907	Ricardo, Miriam y Fidel
Q6298321	João Paulo de Melo Paulino
Q495702	Balthasar Russow
Q159638	Blade II
Q3201856	Arthur Rubinstein – The Love of Life
Q1939373	Rohan Marley
Q15699706	Satan's Cradle
Q6210762	Joe Kracher
Q1683326	Japan women's national volleyball team
Q4354658	Mo Willems
Q6174877	Jeff Russo
Q238702	Brian Aldiss
Q721273	Richard Ian Cox
Q7749735	The Makioka Sisters
Q7874943	USS Uhlmann
Q2600504	Hugh MacLennan
Q453004	Espion, lève-toi
Q23154	Bristol
Q3612973	Black & Blue
Q689471	Battle of Albuera
Q159409	Louise Bourgeois
Q3030909	Hugh Mercer
Q6102429	Izuna 2: The Unemployed Ninja Returns
Q1412298	Helmet
Q1430616	Monster Magnet
Q6024866	Indila
Q4901056	Bhanwar
Q2295875	D.C. Sniper: 23 Days of Fear
Q63525	Isao Kimura
Q5218194	Miracle on 34th Street
Q8021481	Willie Eckstein
Q577695	Hickory Hills
Q313690	James Vaughan
Q1024838	Cabin Fever
Q571030	George Dern
Q563069	Thomas Chalmers
Q1956811	Misako Yasuda
Q3960121	Sid Sings
Q4532051	Edgardo Enríquez
Q380184	Sa`d ibn Abi Waqqas
Q6306769	Julia Strachey
Q1091168	Showtime
Q2600918	All Blues
Q458261	Cathy Downs
Q486306	Pensacola
